rank	degree	gene	p-value
722	370	ZBTB16	0.005390835579514825
723	370	KRT6A	0.005390835579514825
724	370	UBR2	0.005390835579514825
725	370	GRK7	0.005390835579514825
726	368	ROBO3	0.005420054200542005
727	368	CREB3L1	0.005420054200542005
728	368	MAP3K1	0.005420054200542005
729	368	SUPT6H	0.005420054200542005
730	368	NPHP4	0.005420054200542005
731	366	FGFR3	0.005449591280653951
732	366	NOTCH1	0.005449591280653951
733	366	NOS1	0.005449591280653951
734	366	SNRPF	0.005449591280653951
735	366	PRKCI	0.005449591280653951
736	365	FCHO1	0.00546448087431694
737	365	COG7	0.00546448087431694
738	365	ARHGEF7	0.00546448087431694
739	365	PDS5B	0.00546448087431694
740	364	ATF1	0.005479452054794521
741	363	SIRT1	0.005494505494505495
742	363	PREX1	0.005494505494505495
743	363	GABBR1	0.005494505494505495
744	363	NUP62	0.005494505494505495
745	362	SRRM1	0.005509641873278237
746	360	INPP5F	0.00554016620498615
747	360	PLCE1	0.00554016620498615
748	360	GFRA1	0.00554016620498615
749	360	RBBP8	0.00554016620498615
750	360	IRS4	0.00554016620498615
751	360	BRIP1	0.00554016620498615
752	360	L1CAM	0.00554016620498615
753	360	TG	0.00554016620498615
754	356	PRKCZ	0.0056022408963585435
755	356	CDKN1A	0.0056022408963585435
756	355	CDH17	0.0056179775280898875
757	355	RNF19A	0.0056179775280898875
758	355	IGHG2	0.0056179775280898875
759	355	VIM	0.0056179775280898875
760	355	ATRIP	0.0056179775280898875
761	352	MAPK6	0.0056657223796034
762	351	ESR2	0.005681818181818182
763	351	MST1R	0.005681818181818182
764	351	RPS26	0.005681818181818182
765	351	COL6A6	0.005681818181818182
766	350	CDHR2	0.005698005698005698
767	350	CPSF2	0.005698005698005698
768	350	COL19A1	0.005698005698005698
769	350	IL3	0.005698005698005698
770	350	PLXNA2	0.005698005698005698
771	350	SUPT16H	0.005698005698005698
772	350	ISY1	0.005698005698005698
773	350	EIF2AK2	0.005698005698005698
774	350	XAB2	0.005698005698005698
775	350	CCR3	0.005698005698005698
776	348	IGF2R	0.0057306590257879654
777	348	FBXO7	0.0057306590257879654
778	348	GATA2	0.0057306590257879654
779	348	PPIE	0.0057306590257879654
780	348	CSH1	0.0057306590257879654
781	345	PCDHGA1	0.005780346820809248
782	345	CDH19	0.005780346820809248
783	345	DISC1	0.005780346820809248
784	344	RPA2	0.005797101449275362
785	344	FANCD2	0.005797101449275362
786	343	ZEB1	0.005813953488372093
787	342	TAF9	0.0058309037900874635
788	342	INPPL1	0.0058309037900874635
789	342	MYH6	0.0058309037900874635
790	342	RBL1	0.0058309037900874635
791	341	PER1	0.005847953216374269
792	340	PCDHB15	0.005865102639296188
793	340	PCDHB16	0.005865102639296188
794	340	DLG3	0.005865102639296188
795	340	HSPA9	0.005865102639296188
796	340	PCDHA11	0.005865102639296188
797	340	PARD3	0.005865102639296188
798	340	XPO1	0.005865102639296188
799	340	PCDHB6	0.005865102639296188
800	340	CDH22	0.005865102639296188
801	340	FBXL19	0.005865102639296188
802	340	SOD1	0.005865102639296188
803	339	TNFRSF1A	0.0058823529411764705
804	339	STX5	0.0058823529411764705
805	339	PAX5	0.0058823529411764705
806	338	RPS3A	0.0058997050147492625
807	336	CDC27	0.005934718100890208
808	336	FBXO10	0.005934718100890208
809	336	PSMC6	0.005934718100890208
810	336	CC2D2A	0.005934718100890208
811	336	ARID1A	0.005934718100890208
812	335	SMG8	0.005952380952380952
813	334	COPS4	0.005970149253731343
814	332	PSMB2	0.006006006006006006
815	332	SMG6	0.006006006006006006
816	332	PSMC1	0.006006006006006006
817	332	VAV1	0.006006006006006006
818	331	GNAI1	0.006024096385542169
819	330	SEC23A	0.006042296072507553
820	330	NRXN2	0.006042296072507553
821	330	PSMC2	0.006042296072507553
822	330	SPTBN5	0.006042296072507553
823	330	NOP56	0.006042296072507553
824	330	NOTCH3	0.006042296072507553
825	330	SLU7	0.006042296072507553
826	330	STAG3	0.006042296072507553
827	330	HLA-G	0.006042296072507553
828	328	LPAR3	0.0060790273556231
829	328	PSMD9	0.0060790273556231
830	328	CDC23	0.0060790273556231
831	328	PRICKLE1	0.0060790273556231
832	328	NUP43	0.0060790273556231
833	327	NUP54	0.006097560975609756
834	327	NUP35	0.006097560975609756
835	327	IL7R	0.006097560975609756
836	326	PSMD14	0.0061162079510703364
837	325	POT1	0.006134969325153374
838	325	DAP3	0.006134969325153374
839	324	PIK3C2B	0.006153846153846154
840	324	PSME3	0.006153846153846154
841	324	SMARCD3	0.006153846153846154
842	324	FOXM1	0.006153846153846154
843	324	DDX58	0.006153846153846154
844	324	SSRP1	0.006153846153846154
845	324	INTS3	0.006153846153846154
846	324	PSMD4	0.006153846153846154
847	322	YES1	0.006191950464396285
848	322	GPLD1	0.006191950464396285
849	320	SMARCC2	0.006230529595015576
850	320	CDC16	0.006230529595015576
851	320	PICALM	0.006230529595015576
852	320	NRXN3	0.006230529595015576
853	320	LAMC2	0.006230529595015576
854	320	CENPN	0.006230529595015576
855	320	SFPQ	0.006230529595015576
856	320	CASP3	0.006230529595015576
857	320	SREBF2	0.006230529595015576
858	319	PLD1	0.00625
859	318	BIRC2	0.006269592476489028
860	318	NFKBIA	0.006269592476489028
861	318	PSMB5	0.006269592476489028
862	318	KIF4B	0.006269592476489028
863	318	AP2A1	0.006269592476489028
864	318	KAT5	0.006269592476489028
865	318	RPS24	0.006269592476489028
866	316	TAOK1	0.006309148264984227
867	316	NXF1	0.006309148264984227
868	315	LAMC3	0.006329113924050633
869	315	NPAS2	0.006329113924050633
870	315	LPAR4	0.006329113924050633
871	315	RXRA	0.006329113924050633
872	315	POLR2G	0.006329113924050633
873	312	NUF2	0.006389776357827476
874	312	RNF111	0.006389776357827476
875	312	POLR2J	0.006389776357827476
876	312	XIAP	0.006389776357827476
877	312	VDR	0.006389776357827476
878	310	EPHA7	0.006430868167202572
879	310	BCL9	0.006430868167202572
880	310	FBN1	0.006430868167202572
881	310	RARA	0.006430868167202572
882	310	CREB1	0.006430868167202572
883	310	BCL11A	0.006430868167202572
884	310	C5	0.006430868167202572
885	309	NCK2	0.0064516129032258064
886	309	CYSLTR1	0.0064516129032258064
887	308	COPS7B	0.006472491909385114
888	308	PPP2R5D	0.006472491909385114
889	308	AP2A2	0.006472491909385114
890	308	TNIK	0.006472491909385114
891	308	TAF6	0.006472491909385114
892	308	RBPJ	0.006472491909385114
893	308	CSF2RA	0.006472491909385114
894	308	PSMD10	0.006472491909385114
895	308	EPHB4	0.006472491909385114
896	306	CEP57	0.006514657980456026
897	306	EPHA3	0.006514657980456026
898	306	CTCFL	0.006514657980456026
899	306	ARPC1A	0.006514657980456026
900	305	TEC	0.006535947712418301
901	305	DIEXF	0.006535947712418301
902	304	ASH2L	0.006557377049180328
903	304	NGEF	0.006557377049180328
904	303	CEP63	0.006578947368421052
905	302	RHOB	0.006600660066006601
906	302	TUBB4B	0.006600660066006601
907	300	MACF1	0.006644518272425249
908	300	FZD1	0.006644518272425249
909	300	C3	0.006644518272425249
910	300	RHOT1	0.006644518272425249
911	300	XPC	0.006644518272425249
912	300	MUC3A	0.006644518272425249
913	300	TERF1	0.006644518272425249
914	300	TTF1	0.006644518272425249
915	300	CEP41	0.006644518272425249
916	300	PSME1	0.006644518272425249
917	300	HSPA5	0.006644518272425249
918	300	RBBP6	0.006644518272425249
919	299	CIT	0.006666666666666667
920	298	RPS3	0.006688963210702341
921	298	TGFBR1	0.006688963210702341
922	297	SFI1	0.006711409395973154
923	297	NEDD1	0.006711409395973154
924	297	TLR6	0.006711409395973154
925	297	ARNT	0.006711409395973154
926	297	CEP70	0.006711409395973154
927	297	MYH3	0.006711409395973154
928	296	B9D2	0.006734006734006734
929	296	NCKAP1	0.006734006734006734
930	296	COG5	0.006734006734006734
931	296	OGT	0.006734006734006734
932	296	TTC21B	0.006734006734006734
933	295	BMS1	0.006756756756756757
934	295	STX16	0.006756756756756757
935	295	NUMB	0.006756756756756757
936	295	RRAGA	0.006756756756756757
937	294	AHR	0.006779661016949152
938	294	PI4KA	0.006779661016949152
939	294	PABPN1	0.006779661016949152
940	294	CCNH	0.006779661016949152
941	294	CHRM3	0.006779661016949152
942	294	RAD50	0.006779661016949152
943	292	RUVBL2	0.006825938566552901
944	292	U2SURP	0.006825938566552901
945	292	THOC6	0.006825938566552901
946	292	TFDP1	0.006825938566552901
947	292	ERCC6L	0.006825938566552901
948	292	CSTF2	0.006825938566552901
949	292	FLT4	0.006825938566552901
950	292	TUBGCP4	0.006825938566552901
951	292	RBX1	0.006825938566552901
952	290	MED23	0.006872852233676976
953	290	IKZF3	0.006872852233676976
954	290	UTP18	0.006872852233676976
955	290	SIN3B	0.006872852233676976
956	288	FGF10	0.006920415224913495
957	288	PCK1	0.006920415224913495
958	288	EIF3L	0.006920415224913495
959	288	CTBP1	0.006920415224913495
960	288	TBX21	0.006920415224913495
961	288	MYBBP1A	0.006920415224913495
962	288	NR4A2	0.006920415224913495
963	288	NCAN	0.006920415224913495
964	288	NME7	0.006920415224913495
965	288	RARB	0.006920415224913495
966	288	PRKAR2B	0.006920415224913495
967	288	PCDHA1	0.006920415224913495
968	288	ZWILCH	0.006920415224913495
969	288	MTA2	0.006920415224913495
970	288	CEP97	0.006920415224913495
971	288	PLXNA1	0.006920415224913495
972	288	PRKG2	0.006920415224913495
973	288	FLI1	0.006920415224913495
974	288	POLR1A	0.006920415224913495
975	288	CHD7	0.006920415224913495
976	288	ACVR1B	0.006920415224913495
977	288	ZMIZ1	0.006920415224913495
978	287	FGA	0.006944444444444444
979	287	RINT1	0.006944444444444444
980	287	MYO6	0.006944444444444444
981	286	THBS2	0.006968641114982578
982	285	CAPZA3	0.006993006993006993
983	285	GTF2B	0.006993006993006993
984	285	SEC22B	0.006993006993006993
985	285	ELMO1	0.006993006993006993
986	285	WWTR1	0.006993006993006993
987	285	CTNND1	0.006993006993006993
988	285	CUL5	0.006993006993006993
989	284	CCR9	0.007017543859649123
990	284	IGHG4	0.007017543859649123
991	282	CXCR1	0.007067137809187279
992	282	DYNC1I2	0.007067137809187279
993	282	CPSF7	0.007067137809187279
994	280	EPHB6	0.0071174377224199285
995	280	SRCAP	0.0071174377224199285
996	280	HNRNPF	0.0071174377224199285
997	280	GRM7	0.0071174377224199285
998	280	TRAPPC9	0.0071174377224199285
999	280	CACNA1B	0.0071174377224199285
1000	280	PLD2	0.0071174377224199285
1001	279	EP400	0.007142857142857143
1002	279	MAP2K4	0.007142857142857143
1003	278	CTBP2	0.007168458781362007
1004	278	WASL	0.007168458781362007
1005	276	SLC2A4	0.007220216606498195
1006	276	WNK1	0.007220216606498195
1007	276	FOXO3	0.007220216606498195
1008	276	MAP2K1	0.007220216606498195
1009	276	PCDH12	0.007220216606498195
1010	276	LAMB3	0.007220216606498195
1011	276	PCDHB14	0.007220216606498195
1012	276	IRF4	0.007220216606498195
1013	276	LRP1B	0.007220216606498195
1014	275	PEX12	0.007246376811594203
1015	275	DNAH9	0.007246376811594203
1016	275	GRM4	0.007246376811594203
1017	274	PQBP1	0.007272727272727273
1018	274	RBM22	0.007272727272727273
1019	273	HIP1R	0.0072992700729927005
1020	273	KCNAB1	0.0072992700729927005
1021	273	MAD1L1	0.0072992700729927005
1022	272	PCDHGA11	0.007326007326007326
1023	272	GPKOW	0.007326007326007326
1024	272	RBM5	0.007326007326007326
1025	272	WBP11	0.007326007326007326
1026	272	BUD31	0.007326007326007326
1027	272	HIPK2	0.007326007326007326
1028	272	FANCM	0.007326007326007326
1029	272	HNRNPA0	0.007326007326007326
1030	272	FBL	0.007326007326007326
1031	272	DDX46	0.007326007326007326
1032	272	AP1B1	0.007326007326007326
1033	272	PCDHGA2	0.007326007326007326
1034	272	SEC24B	0.007326007326007326
1035	272	PCDHGA8	0.007326007326007326
1036	270	GFM1	0.007380073800738007
1037	270	LATS1	0.007380073800738007
1038	270	DNAH7	0.007380073800738007
1039	270	MDM4	0.007380073800738007
1040	270	TNR	0.007380073800738007
1041	270	WDR5	0.007380073800738007
1042	270	ADCY1	0.007380073800738007
1043	270	CD2BP2	0.007380073800738007
1044	270	DLG1	0.007380073800738007
1045	270	MED13	0.007380073800738007
1046	270	CNR1	0.007380073800738007
1047	270	PSEN2	0.007380073800738007
1048	270	ZNF638	0.007380073800738007
1049	270	SAG	0.007380073800738007
1050	268	ROCK2	0.007434944237918215
1051	268	KRT18	0.007434944237918215
1052	268	PRCC	0.007434944237918215
1053	268	CCDC22	0.007434944237918215
1054	268	IL10	0.007434944237918215
1055	268	CAMK4	0.007434944237918215
1056	268	TAB1	0.007434944237918215
1057	268	CWC22	0.007434944237918215
1058	267	GAK	0.007462686567164179
1059	267	FBXW8	0.007462686567164179
1060	267	COPB2	0.007462686567164179
1061	266	CWC25	0.00749063670411985
1062	266	BCAN	0.00749063670411985
1063	266	GSK3B	0.00749063670411985
1064	266	PPARGC1B	0.00749063670411985
1065	265	ACKR3	0.007518796992481203
1066	265	CHML	0.007518796992481203
1067	265	NR1H3	0.007518796992481203
1068	265	INTS9	0.007518796992481203
1069	265	EXO1	0.007518796992481203
1070	265	NOS2	0.007518796992481203
1071	264	RFC1	0.007547169811320755
1072	264	FMR1	0.007547169811320755
1073	264	IQGAP1	0.007547169811320755
1074	264	DEPDC5	0.007547169811320755
1075	264	LAMB2	0.007547169811320755
1076	264	XCR1	0.007547169811320755
1077	264	BARD1	0.007547169811320755
1078	264	CXCR2	0.007547169811320755
1079	264	TNXB	0.007547169811320755
1080	264	PRKCD	0.007547169811320755
1081	264	IL16	0.007547169811320755
1082	264	CPT1A	0.007547169811320755
1083	264	PPP3CA	0.007547169811320755
1084	264	FANCA	0.007547169811320755
1085	262	PRPF31	0.0076045627376425855
1086	262	TRIP10	0.0076045627376425855
1087	261	SLIT2	0.007633587786259542
1088	261	INSRR	0.007633587786259542
1089	261	FBXO9	0.007633587786259542
1090	261	GABPA	0.007633587786259542
1091	260	SEC31A	0.007662835249042145
1092	260	PABPC1	0.007662835249042145
1093	260	CHD2	0.007662835249042145
1094	260	RHOJ	0.007662835249042145
1095	260	RAD17	0.007662835249042145
1096	260	KCNJ3	0.007662835249042145
1097	259	MALT1	0.007692307692307693
1098	258	PRPF4	0.007722007722007722
1099	258	GTF2H3	0.007722007722007722
1100	258	TMEM67	0.007722007722007722
1101	258	FBXO11	0.007722007722007722
1102	258	SART1	0.007722007722007722
1103	258	DAXX	0.007722007722007722
1104	256	CXCR6	0.007782101167315175
1105	256	CTR9	0.007782101167315175
1106	256	SCN1A	0.007782101167315175
1107	256	RFC3	0.007782101167315175
1108	256	CAMK2G	0.007782101167315175
1109	256	CPT1B	0.007782101167315175
1110	256	NOL6	0.007782101167315175
1111	256	TUBB3	0.007782101167315175
1112	256	COL4A3	0.007782101167315175
1113	256	PRKD2	0.007782101167315175
1114	256	ACTR10	0.007782101167315175
1115	255	RAB1B	0.0078125
1116	255	COPG1	0.0078125
1117	255	SMG5	0.0078125
1118	255	HSPD1	0.0078125
1119	255	EPO	0.0078125
1120	254	IL2RG	0.00784313725490196
1121	252	NR3C2	0.007905138339920948
1122	252	LRRK1	0.007905138339920948
1123	252	DNM1	0.007905138339920948
1124	252	PLXNB1	0.007905138339920948
1125	252	SDC2	0.007905138339920948
1126	252	RBM28	0.007905138339920948
1127	252	CASK	0.007905138339920948
1128	252	LPAR1	0.007905138339920948
1129	252	PLCD1	0.007905138339920948
1130	252	NPHS1	0.007905138339920948
1131	252	CBLB	0.007905138339920948
1132	252	HAP1	0.007905138339920948
1133	251	HDAC2	0.007936507936507936
1134	250	ATP6V1H	0.00796812749003984
1135	250	TP53BP1	0.00796812749003984
1136	250	MCM6	0.00796812749003984
1137	250	HTR2C	0.00796812749003984
1138	249	MICALL1	0.008
1139	249	TAF5	0.008
1140	249	FBXL18	0.008
1141	249	FBXW10	0.008
1142	249	FBXW12	0.008
1143	249	CLASP2	0.008
1144	248	COL8A1	0.008032128514056224
1145	248	ITGA2B	0.008032128514056224
1146	248	ZNF335	0.008032128514056224
1147	248	PBX1	0.008032128514056224
1148	248	EDN1	0.008032128514056224
1149	247	UBE2I	0.008064516129032258
1150	246	CD44	0.008097165991902834
1151	246	UBTF	0.008097165991902834
1152	245	GRIA3	0.008130081300813009
1153	245	GRM6	0.008130081300813009
1154	244	ATXN1	0.00816326530612245
1155	243	ANAPC7	0.00819672131147541
1156	243	PPP1R12B	0.00819672131147541
1157	242	CD3D	0.00823045267489712
1158	242	RIPK1	0.00823045267489712
1159	242	CUX1	0.00823045267489712
1160	240	IRF2	0.008298755186721992
1161	240	ANAPC5	0.008298755186721992
1162	240	ANGPT1	0.008298755186721992
1163	240	HSP90B1	0.008298755186721992
1164	240	GRIK3	0.008298755186721992
1165	240	ANAPC1	0.008298755186721992
1166	240	TNFSF10	0.008298755186721992
1167	240	CENPQ	0.008298755186721992
1168	240	KLB	0.008298755186721992
1169	240	KIAA0319	0.008298755186721992
1170	240	KDM6A	0.008298755186721992
1171	240	ALK	0.008298755186721992
1172	240	MUC5B	0.008298755186721992
1173	240	RUVBL1	0.008298755186721992
1174	240	GYS2	0.008298755186721992
1175	240	PTPRD	0.008298755186721992
1176	240	SYCP2	0.008298755186721992
1177	240	MUC4	0.008298755186721992
1178	240	PRMT5	0.008298755186721992
1179	238	RYR3	0.008368200836820083
1180	238	SORL1	0.008368200836820083
1181	238	PLK4	0.008368200836820083
1182	238	RPS10	0.008368200836820083
1183	238	BDKRB2	0.008368200836820083
1184	237	GJA1	0.008403361344537815
1185	237	VAMP3	0.008403361344537815
1186	236	EBF1	0.008438818565400843
1187	236	SIAH1	0.008438818565400843
1188	236	MPHOSPH10	0.008438818565400843
1189	236	BUB1	0.008438818565400843
1190	236	COL9A2	0.008438818565400843
1191	235	SECISBP2	0.00847457627118644
1192	235	AHNAK2	0.00847457627118644
1193	235	SRPK2	0.00847457627118644
1194	234	RORC	0.00851063829787234
1195	234	TLE4	0.00851063829787234
1196	234	RUNX1	0.00851063829787234
1197	234	DCUN1D1	0.00851063829787234
1198	234	ARPC1B	0.00851063829787234
1199	232	SP3	0.008583690987124463
1200	232	WDR75	0.008583690987124463
1201	232	UBE2L6	0.008583690987124463
1202	232	MRPS23	0.008583690987124463
1203	232	IL2RB	0.008583690987124463
1204	232	RRP7A	0.008583690987124463
1205	232	MRPS17	0.008583690987124463
1206	231	DNAH17	0.008620689655172414
1207	231	SMAD7	0.008620689655172414
1208	231	CYFIP1	0.008620689655172414
1209	231	SMARCC1	0.008620689655172414
1210	231	ITGB3	0.008620689655172414
1211	231	MYLIP	0.008620689655172414
1212	231	SORBS1	0.008620689655172414
1213	230	RPS6KA1	0.008658008658008658
1214	230	PTPRK	0.008658008658008658
1215	230	IGHD	0.008658008658008658
1216	230	CAND1	0.008658008658008658
1217	230	YAP1	0.008658008658008658
1218	230	TNN	0.008658008658008658
1219	230	POLA2	0.008658008658008658
1220	230	CRY1	0.008658008658008658
1221	230	MLLT3	0.008658008658008658
1222	230	EXOC4	0.008658008658008658
1223	228	IL24	0.008733624454148471
1224	228	PLG	0.008733624454148471
1225	228	TBL1XR1	0.008733624454148471
1226	228	TAL1	0.008733624454148471
1227	228	MTA1	0.008733624454148471
1228	228	TERF2	0.008733624454148471
1229	228	TUBA1B	0.008733624454148471
1230	228	SREBF1	0.008733624454148471
1231	228	POLDIP3	0.008733624454148471
1232	228	EPHA1	0.008733624454148471
1233	228	FGF23	0.008733624454148471
1234	228	CCT4	0.008733624454148471
1235	228	DNAH1	0.008733624454148471
1236	228	ACTR1A	0.008733624454148471
1237	228	BCL3	0.008733624454148471
1238	228	KIF2B	0.008733624454148471
1239	228	CHTOP	0.008733624454148471
1240	226	IL2RA	0.00881057268722467
1241	226	NUP153	0.00881057268722467
1242	226	NUP93	0.00881057268722467
1243	225	CSF3R	0.008849557522123894
1244	225	SKA1	0.008849557522123894
1245	225	SHANK2	0.008849557522123894
1246	225	PTPRG	0.008849557522123894
1247	225	TRIM69	0.008849557522123894
1248	225	SMAD2	0.008849557522123894
1249	225	RNF115	0.008849557522123894
1250	225	TRIM27	0.008849557522123894
1251	225	RIPK2	0.008849557522123894
1252	224	DNA2	0.008888888888888889
1253	224	MYBPC2	0.008888888888888889
1254	224	HIF1A	0.008888888888888889
1255	224	IL20RA	0.008888888888888889
1256	224	SNW1	0.008888888888888889
1257	224	RTEL1	0.008888888888888889
1258	224	NFATC1	0.008888888888888889
1259	224	SHC4	0.008888888888888889
1260	223	E2F1	0.008928571428571428
1261	222	IFT172	0.008968609865470852
1262	222	HELZ2	0.008968609865470852
1263	222	IRAK4	0.008968609865470852
1264	222	HLA-DPA1	0.008968609865470852
1265	222	ORC1	0.008968609865470852
1266	222	GSPT1	0.008968609865470852
1267	222	NUP50	0.008968609865470852
1268	222	RELB	0.008968609865470852
1269	220	GDI2	0.00904977375565611
1270	220	RHOD	0.00904977375565611
1271	220	NELFCD	0.00904977375565611
1272	220	NDC1	0.00904977375565611
1273	220	ABCC8	0.00904977375565611
1274	220	DNAH10	0.00904977375565611
